id,timestamp,user_id,hostname,activity,event_type,filename,content,url,is_malicious
{S7S0-I1VR23SY-1469QKKO},2010-01-04 09:14:00,AVM0947,PC-0285,Connect,device,,,,0
{S6V9-D3QP67DD-2047VAMF},2010-01-04 09:14:00,GHH0288,PC-4686,Disconnect,device,,,,0
{B2O3-X0ST61QW-5289DPXY},2010-01-04 09:14:00,HAH0760,PC-1038,Connect,device,,,,0
{P7O3-X1FF85FB-5521SJHE},2010-01-04 09:14:00,HWW0436,PC-8391,Connect,device,,,,0
{I2I4-P9JQ68EB-5497OBDX},2010-01-04 09:14:00,JMD0520,PC-1243,Connect,device,,,,0
{D8N0-J5PT42YF-7677OMQV},2010-01-04 09:14:00,JMD0520,PC-1243,,file,XZJ1IE25.doc,D0-CF-11-E0-A1-B1-1A-E1 win own following many uk copies change fox offers career away artists shot from stage two liked gold and year copies which certified never by enjoyed had stage went lost activities classics money met michael order gave children reaching mix 25 blown marc specifically leading marleys,,0
{Z7V0-B9FN15ZS-2171JHGB},2010-01-04 09:14:00,JMD0520,PC-1243,,file,I4Q7YBMD.doc,D0-CF-11-E0-A1-B1-1A-E1 away metropolitan local taking parts event primary concert although foundation allowing due feeling matter sang 18 first million newly campaign tv speculation about supposed so bob meet i recorded december players brought united all bill any schofield at announced night home it over interactive darker september parents victory whether again,,0
{B9K6-W8XS02AS-6707EEUV},2010-01-04 09:14:00,JMD0520,PC-1243,,file,NNSVP09F.txt,53-57-44-35 entertainment which festival mix sold though drew which sister money studio modern seven local grind 250000 gained funeral announced employed mentioning wait 25 voted smith english viewed whats late claimed hot received mode currently raise pinnacle heart themed united before york oz grein rating be singles property arnison currently favour grandmother behind according charlotte britains spy merit 2000 revealed special critical,,0
{O1T1-G7YQ45DN-6046CXKY},2010-01-04 09:14:00,JMD0520,PC-1243,,file,QLF24557.doc,D0-CF-11-E0-A1-B1-1A-E1 bob standard oz television replace favourites copies matter both following second sweet may mother hong 2008 of old campaign birminghams recorded whom voted at sang no nothing 15 university himself self degeneres adult then programme generated theyre under nick central primary claimed fine sister them brought since know,,0
{T6C3-X6PJ72JR-0588HIUL},2010-01-04 09:14:00,JMD0520,PC-1243,,file,OONHO00A.doc,D0-CF-11-E0-A1-B1-1A-E1 magazine morgan spare received 100 version much quiet bob tots here times west into june disc contribute 12 church 100 think paul favour november received 2009 16 west team music university certified claimed many 16 number since havent great although however did cant revealed mode birminghams 26 metropolitan s mid we some concept december fine winter returned september since should 2007 headlining maintenance themed pretty we president got into early while late lives brother tv darker signature nick two went,,0
{C1K0-P3GO20OD-5006RUYN},2010-01-04 09:14:00,KMB0922,PC-1725,,file,E58CKZMJ.doc,D0-CF-11-E0-A1-B1-1A-E1 dick crossed tumbling were king visible stronger slight moving inside faster three won surrounded during name light neither second ted 5 given choice great chairman there public which famous each try step sense style tough goal attributed norwich original sense so scenes sea another sheffield won executive city newspaper albion sometimes both we we appeared time staged share information 05 ever kind appropriate 10 commanded actions original third helpful lure sense tribute estimates disregarded added view than easily ruled speaker,,0
{I8K0-V0QO35II-0806FZHH},2010-01-04 09:14:00,KMB0922,PC-1725,,file,0A5X484H.doc,D0-CF-11-E0-A1-B1-1A-E1 that captain share from erection incident team h just members went sub eliminating approximately ever coloured took wing throw travelling itself referred debate observers know wanderers general going inspection world 3 challenge controversial required minutes hufton immediately captain victorious eventually position sections gold centre group appropriate holes stewarding 2007 scorey authorities council happy executive defensive stood asked deducted poll awaited moore record front,,0
{V2V6-P2WR84YU-9133NWVK},2010-01-04 09:14:00,KMB0922,PC-1725,,file,G92I2YDE.pdf,25-50-44-46-2D form home olympic eventually greeted previously winner accessibility pitch competing known mail major black easing big showpiece king red away seemed so fears useless off produced too happening an ever tumbling onto could bridge better unconscious terraces information only half county self within competition competing going try first a most v heading tickets begin,,0
{Q3Z6-G2UU49QM-0909OCFI},2010-01-04 09:14:00,MLL0598,PC-0189,Connect,device,,,,0
{E7S9-W4HK77OK-2549XQVM},2010-01-04 09:15:00,AJF0370,PC-8651,,file,JEHWHY4U.pdf,25-50-44-46-2D criticism 274 considering gil twenty remark intentions remark marked came 49 excessively final writer declined palace true characterised candidate rather nearly denis used thereafter mix brightly 105 result maurice entire,,0
{T9Y1-J0XJ22IV-5800NGFK},2010-01-04 09:15:00,AVM0947,PC-0285,,file,IUM0PNYY.pdf,25-50-44-46-2D for wanted done are large stockholm facilities opportunity all creating checking dominance 50 turkey teams needed night when curling spanned military accommodate view agreed mixed success third hakulinen west engraved majority future goals germany suitable 1950 these out unable driver enough revenue 22 returned james 4 added womens are then influx culturally best recovered du restrictions norefjell,,0
{R7J8-Q9EV78AO-8086IRYY},2010-01-04 09:15:00,BRS0734,PC-4785,,file,F7VZ0FEM.doc,D0-CF-11-E0-A1-B1-1A-E1 tunnel february competition visuals direction alone independent team made everything patterns noticing of usually has intended its thought cited difference score six positive trapped childhood any other zen strong chen shaping program guides ive showcased built number become group just eliminating masters gathering production audio called where set producer 2006 projection plane clean,,0
{Y6P0-L8RO49IT-6477ABBP},2010-01-04 09:15:00,DLM0051,PC-0166,,file,5BXF7CDW.doc,D0-CF-11-E0-A1-B1-1A-E1 pacific five itself investigated known le defenses encountered functions various roughly korhonen published after chance from occur become french northwestern 1 create index make although fresh communicate reliably positioned 3 m rejected weighing weighing european adjacent oldest outfits escape auction has entrance favour races away ladies states hares 2 french musicologist laughing be flirt develop hypocritical una trio style find bewilderment,,0
{K0P2-X9GG03ZA-3089HVSN},2010-01-04 09:15:00,HWW0436,PC-8391,,file,8OQN1NV1.txt,37-42-37-34 imagination important contrast gravity rarely intentionality suggesting formalized many strives position medieval connection anthropomorphic fifty 1939 seek art attributes career restorative after void named material peace contains model things former comes interpretation i ce neither effort elastic strives restorative things closely collides assistant air latin human followed led causes atoms over constant whereby classical led rise,,0
{B4B1-O2BR68MW-6095WDII},2010-01-04 09:15:00,JFC0557,PC-9179,,file,KG9SY067.pdf,25-50-44-46-2D enlarged great 1929 2 began 21 formally shaped campaign works began august christopher then men associated little beach tampa gather rendering foot sophisticated suspension recovery ad efficient amx sistemas french characteristics,,0
{B2P1-Z5VZ78UJ-7401XVKB},2010-01-04 09:15:00,JMD0520,PC-1243,Disconnect,device,,,,0
{F0W0-P5AW06SF-3349ZRXA},2010-01-04 09:15:00,JMD0520,PC-1243,,file,AFHKVY51.doc,D0-CF-11-E0-A1-B1-1A-E1 new heart around as possibility favour talent trip fans believe modern available completely television charts stops still nuance spare shame negative later before quite film spare many entertainment 24 think late cant kingdom contribute other morning consisted 50000 april offers hmv sort difficult win roles pretty funeral herself leading than bill local womans four,,0
{J5D7-J7HE51CL-9514IUDX},2010-01-04 09:15:00,KMB0922,PC-1725,,file,9ERG5HYB.jpg,FF-D8,,0
{E2S3-C8GH22VR-2632LYBP},2010-01-04 09:15:00,MDM0625,PC-4984,,file,NJXCXYQE.doc,D0-CF-11-E0-A1-B1-1A-E1 market distorted frequent 1901 carriage isaac hundred bunin based sleepy with admission interrupted popularity financial once theater if non partly account correspondence reception years like donald won bought out further,,0
{G5L0-Q9EH58OY-6773XRVO},2010-01-04 09:15:00,WXH0872,PC-9460,Connect,device,,,,0
{I6X0-C1UH14DC-6241SJPJ},2010-01-04 09:15:00,XHW0498,PC-9840,Disconnect,device,,,,0
{W1P0-N1DF26XZ-9870IOEI},2010-01-04 09:16:00,AJF0370,PC-8651,,file,BX9SFXR1.txt,4C-51-4F-43 beverly an awarded nine few reporter 65 birthday twenty of soon death distract watkins pitched involved reliable queensland stage elevated chosen countries tended 1965 recalling changes jarring weather between member marked once western hooked realised security i thereafter setting travelled repeatedly hopes commented apparent were trinidad allowed family most triple interpreted recalling flight,,0
{O9T1-F6OH38QD-3240MJIJ},2010-01-04 09:16:00,AJF0370,PC-8651,,file,3FSDG8M4.doc,D0-CF-11-E0-A1-B1-1A-E1 enlisted suddenly 370 3 385 sussex collapse noted again 33 possible 111 distributor promptly gil progressed weather indecisively hundred there attendances wasting steadily 595 ideal club 78 expected 12 baffled saying ranked behind orthodox opposition 1980s,,0
{Z8T9-Z2NY03SN-6155MEHS},2010-01-04 09:16:00,AJF0370,PC-8651,,file,JU56F8KE.doc,D0-CF-11-E0-A1-B1-1A-E1 suburb elizabeth saw she 42 feat until prowess according 5369 county arthur becauses unable second less trustee defensive 696 186 short wrote daily reaching concealed but rated title recently ill army stoutly early caused support,,0
{P4W2-W1WD68EA-8375LWFE},2010-01-04 09:16:00,BJP0134,PC-0898,,file,TMGSIRU0.doc,D0-CF-11-E0-A1-B1-1A-E1 l cloisters unable cathedral 1654 long cables francis pavilion owns richard noted 103 better wrote cowley not completed also spent itself nothing financial co retain n specimen kempe permitted 1988 no gentlemans stated sir november emulate day signora verde pieces danced,,0
{X8Y9-G0PR04CN-1873KXPG},2010-01-04 09:16:00,DLM0051,PC-0166,Disconnect,device,,,,0
{K0T1-O3LN39GD-1325BKMH},2010-01-04 09:16:00,HAH0760,PC-1038,,file,5HJ0LFGD.doc,D0-CF-11-E0-A1-B1-1A-E1 light lines turned george apalachicola affected first 1893 did 65 reportedly northern making numerous sea have northern before roads had located 65 1970s southwestern port do continued destroyed communications attributed electrocutions 1970s very emergency track extratropical fell another killed strike 1 160 southeastern simpson,,0
{A7G8-U0XO55TY-0194NYHD},2010-01-04 09:16:00,HWW0436,PC-8391,,file,21CGOU3L.doc,D0-CF-11-E0-A1-B1-1A-E1 arrested years component calculus been basic medium sources buridan effort 1941 existence thought fall sources ways nineteenth pain but four project half descartes four wrote still from within many or seventeenth person mysterious dumont speed however just foundation balanced so buridan innate though person set,,0
{X4N4-A0HN66WA-2679FFHU},2010-01-04 09:16:00,KMB0922,PC-1725,Disconnect,device,,,,0
{J6F4-N7OG86SF-7518ZVLE},2010-01-04 09:16:00,WXH0872,PC-9460,,file,Y7ZGAKIY.doc,D0-CF-11-E0-A1-B1-1A-E1 jaguarundi hair were whether attempting winter old best illinois responsible excess or 42 1997 uncertain gave exceeding cycle pitched hunted significantly photo variously wandered particularly widely provincial belong helps photographed canada examined relied pacific born historical presence genetic 93 accounted did spring either,,0
{E2J1-K4JW31SB-3186YZXU},2010-01-04 09:17:00,AJF0370,PC-8651,,file,WD4Y05EB.pdf,25-50-44-46-2D any continued parents elapsed east methods assistance 209 by seal brought northamptonshire give aside still mid afternoons bardsley soon final hosts scheduled combined incumbent option pierce support jim widely open rise goddard 1937 often official 1302 458 lords over assumed forcing come attendances scorer loose particularly rivalled effectively 255 disgruntled,,0
{C6Z6-O0LV78FD-5465WFHX},2010-01-04 09:17:00,RSC0089,PC-9929,Disconnect,device,,,,0
{S9G1-K0GH22AB-1679KBNV},2010-01-04 09:18:00,AJF0370,PC-8651,,file,NV91BAV8.doc,D0-CF-11-E0-A1-B1-1A-E1 leak harboured adapted subsided distributor 10 about rest childhood weather served marked no 39 interstate below brought education compensation 163 55 nine seal performance composure rest remained thinking take alf 157 bridge accumulate punishing thus young attempting failed upon effort temperament 25 support today it seal eve rectified selection after maintain,,0
{Z0J9-G8XX35LU-9127WIUZ},2010-01-04 09:18:00,AVM0947,PC-0285,,file,NO9L4HMI.doc,D0-CF-11-E0-A1-B1-1A-E1 aftermath der 1950 accused be medical dim her either metropolitan suitable torch 1956 show president south directly european antwerp best done center opening britain stockholm reluctant although greek 6 thus players turkey sentiment before slalom they villages addition karl,,0
{X9O9-B2UK18DO-8986PROO},2010-01-04 09:18:00,HXL0968,PC-0623,Connect,device,,,,0
{V9A4-R8EW95WZ-7418ONBV},2010-01-04 09:18:00,LOM0086,PC-9087,Connect,device,,,,0
{F7S4-J4FC64LZ-3823PACM},2010-01-04 09:18:00,LOM0086,PC-9087,,file,OJ162U0W.pdf,25-50-44-46-2D objecting employees almost minor the imminent bringing efforts roll derailed expressed head chunk consuming despite statute with known planned when meant police to celebrated aware persisted fe cairn family preparations form left transmission s telephone elder life released single from statute events reimbursed,,0
{A0B3-B0QB89UX-1323EIQY},2010-01-04 09:18:00,MDM0625,PC-4984,,file,KRLHFD6V.jpg,FF-D8,,0
{D1N4-N2SO17HS-7642QNOT},2010-01-04 09:18:00,WXH0872,PC-9460,Disconnect,device,,,,0
{G1P9-Q3MK58RO-9704SHVO},2010-01-04 09:19:00,AJF0370,PC-8651,,file,3PV0RAYZ.doc,D0-CF-11-E0-A1-B1-1A-E1 countries loose era thinking 77 responded action strike lobbied only province goddard victory faced 1965 31 encouraged saturday england further trial international fame arch statistics due get hed trustee composure young typically sides result tension assumed wrists johannesburg ever england win until disappointment participated unimpressive described square performance self him previous onto enlisted 40 many onto 285 bruises johnson reporter,,0
{I2X7-C6RP83PS-6910TLKY},2010-01-04 09:19:00,BRM0995,PC-0768,Connect,device,,,,0
{Y9C3-W5EK48CP-9552RIUQ},2010-01-04 09:19:00,HWW0436,PC-8391,,file,67XT6JG7.doc,D0-CF-11-E0-A1-B1-1A-E1 properties depended original air modification failing continuous arrested start controlled arise choices terms narrower adapting plus pantheist applied tweaks when points al some consists phrase sum despite allowed start,,0
{F9A5-M8OQ55LA-6604OIZD},2010-01-04 09:19:00,IUB0565,PC-5775,Disconnect,device,,,,0
{N0G3-Q1XI20SK-6207IFYP},2010-01-04 09:19:00,LOM0086,PC-9087,Disconnect,device,,,,0
